year	day	totaltx	1:1	1:2	1:3	1:4	1:5	1:6	1:7	1:8	1:9	1:10	1:11	1:12	1:13	1:14	1:15	1:16	1:17	1:18	1:19	1:20	2:1	2:2	2:3	2:4	2:5	2:6	2:7	2:8	2:9	2:10	2:11	2:12	2:13	2:14	2:15	2:16	2:17	2:18	2:19	2:20	3:1	3:2	3:3	3:4	3:5	3:6	3:7	3:8	3:9	3:10	3:11	3:12	3:13	3:14	3:15	3:16	3:17	3:18	3:19	3:20	4:1	4:2	4:3	4:4	4:5	4:6	4:7	4:8	4:9	4:10	4:11	4:12	4:13	4:14	4:15	4:16	4:17	4:18	4:19	4:20	5:1	5:2	5:3	5:4	5:5	5:6	5:7	5:8	5:9	5:10	5:11	5:12	5:13	5:14	5:15	5:16	5:17	5:18	5:19	5:20	6:1	6:2	6:3	6:4	6:5	6:6	6:7	6:8	6:9	6:10	6:11	6:12	6:13	6:14	6:15	6:16	6:17	6:18	6:19	6:20	7:1	7:2	7:3	7:4	7:5	7:6	7:7	7:8	7:9	7:10	7:11	7:12	7:13	7:14	7:15	7:16	7:17	7:18	7:19	7:20	8:1	8:2	8:3	8:4	8:5	8:6	8:7	8:8	8:9	8:10	8:11	8:12	8:13	8:14	8:15	8:16	8:17	8:18	8:19	8:20	9:1	9:2	9:3	9:4	9:5	9:6	9:7	9:8	9:9	9:10	9:11	9:12	9:13	9:14	9:15	9:16	9:17	9:18	9:19	9:20	10:1	10:2	10:3	10:4	10:5	10:6	10:7	10:8	10:9	10:10	10:11	10:12	10:13	10:14	10:15	10:16	10:17	10:18	10:19	10:20	11:1	11:2	11:3	11:4	11:5	11:6	11:7	11:8	11:9	11:10	11:11	11:12	11:13	11:14	11:15	11:16	11:17	11:18	11:19	11:20	12:1	12:2	12:3	12:4	12:5	12:6	12:7	12:8	12:9	12:10	12:11	12:12	12:13	12:14	12:15	12:16	12:17	12:18	12:19	12:20	13:1	13:2	13:3	13:4	13:5	13:6	13:7	13:8	13:9	13:10	13:11	13:12	13:13	13:14	13:15	13:16	13:17	13:18	13:19	13:20	14:1	14:2	14:3	14:4	14:5	14:6	14:7	14:8	14:9	14:10	14:11	14:12	14:13	14:14	14:15	14:16	14:17	14:18	14:19	14:20	15:1	15:2	15:3	15:4	15:5	15:6	15:7	15:8	15:9	15:10	15:11	15:12	15:13	15:14	15:15	15:16	15:17	15:18	15:19	15:20	16:1	16:2	16:3	16:4	16:5	16:6	16:7	16:8	16:9	16:10	16:11	16:12	16:13	16:14	16:15	16:16	16:17	16:18	16:19	16:20	17:1	17:2	17:3	17:4	17:5	17:6	17:7	17:8	17:9	17:10	17:11	17:12	17:13	17:14	17:15	17:16	17:17	17:18	17:19	17:20	18:1	18:2	18:3	18:4	18:5	18:6	18:7	18:8	18:9	18:10	18:11	18:12	18:13	18:14	18:15	18:16	18:17	18:18	18:19	18:20	19:1	19:2	19:3	19:4	19:5	19:6	19:7	19:8	19:9	19:10	19:11	19:12	19:13	19:14	19:15	19:16	19:17	19:18	19:19	19:20	20:1	20:2	20:3	20:4	20:5	20:6	20:7	20:8	20:9	20:10	20:11	20:12	20:13	20:14	20:15	20:16	20:17	20:18	20:19	20:20
2016	164	210247	26536	117647	3617	750	480	361	318	207	172	161	145	132	107	100	78	89	76	53	38	1347	2822	19936	1337	377	249	148	103	71	57	50	40	33	25	24	18	31	15	23	15	136	4795	7919	661	64	29	30	26	15	18	9	9	10	8	11	6	6	11	11	1	155	739	3680	143	52	18	15	11	17	8	12	2	4	5	2	3	3	3	8	3	45	522	2203	69	10	14	12	6	19	5	4	5	2	2	0	0	4	0	0	3	24	309	1426	62	19	12	7	12	9	5	6	4	0	1	1	0	0	1	0	1	13	233	975	70	13	5	7	10	2	4	5	3	0	2	2	1	1	0	1	0	10	164	626	15	4	7	8	2	7	1	1	2	1	1	1	0	2	1	0	0	8	122	524	16	7	6	8	2	1	6	3	0	1	0	0	0	2	0	0	0	8	118	462	20	11	10	6	5	6	2	2	2	1	2	1	0	0	0	1	0	4	91	336	7	0	3	2	1	2	0	4	3	1	2	0	0	0	0	0	0	3	70	270	8	4	5	1	1	1	1	1	0	1	1	0	0	0	0	0	0	4	61	225	4	3	1	3	0	3	2	2	2	3	0	2	0	1	0	0	0	1	51	207	6	1	0	0	3	0	0	0	0	0	2	0	0	2	0	0	0	5	50	157	7	1	2	1	1	1	0	0	1	1	1	0	0	0	0	0	0	4	44	159	3	2	1	2	0	1	2	0	0	0	1	0	0	0	1	0	0	6	34	124	4	2	3	1	1	1	1	1	0	0	0	1	0	0	1	1	0	5	35	110	2	1	0	0	1	1	0	3	3	2	0	1	0	0	1	0	0	6	25	117	2	0	1	0	3	0	1	0	0	1	3	2	2	1	0	0	0	6	1224	1626	25	16	14	3	14	8	10	9	13	4	4	2	7	3	9	1	2	44
2016	165	259375	32268	148447	3618	897	639	509	377	310	279	225	192	161	110	141	127	88	96	73	73	1545	3535	23811	946	533	321	208	123	88	66	68	45	64	26	42	38	24	25	26	25	155	6004	9844	935	91	55	51	28	19	23	36	12	11	11	10	11	11	9	7	7	96	840	4355	154	128	34	43	10	20	14	11	10	4	3	9	6	10	5	6	7	43	596	2602	111	20	13	19	15	7	5	14	4	3	3	6	5	1	3	4	3	32	402	1671	59	23	21	23	7	10	2	10	5	3	4	2	2	1	3	1	3	24	261	1114	35	14	10	7	4	6	3	5	3	4	3	3	2	3	0	1	1	9	184	776	28	9	3	9	9	6	3	3	3	6	2	0	1	1	1	1	2	10	148	629	24	9	3	8	9	7	5	1	4	3	0	1	0	0	3	0	1	14	468	455	20	8	5	12	5	4	4	2	0	3	0	0	1	0	1	0	0	18	104	349	8	2	4	2	0	5	1	5	1	1	0	1	0	0	1	1	0	4	82	312	6	3	1	1	2	2	1	0	1	1	1	1	0	0	0	0	0	8	83	241	6	1	1	1	1	1	2	0	0	0	1	0	0	1	0	1	0	6	60	203	3	2	1	1	0	3	0	4	0	1	0	1	0	0	1	0	0	5	58	186	3	6	1	1	0	1	0	0	3	0	0	1	2	0	0	0	0	7	57	189	1	2	2	2	1	1	4	0	1	2	0	0	0	0	1	0	0	2	38	138	4	1	1	0	1	2	1	0	1	0	0	1	0	1	0	0	0	4	42	129	1	0	0	2	1	1	0	0	0	1	0	2	1	0	0	0	0	5	37	107	1	0	1	3	1	0	0	0	1	0	1	1	0	0	0	0	1	3	1216	1809	25	33	10	10	13	5	8	13	10	6	12	12	7	9	5	4	3	65
2016	166	244333	30828	148201	2648	875	541	338	265	267	237	164	163	131	100	81	82	82	74	47	65	1229	2838	21400	985	536	211	126	102	67	49	28	37	29	20	14	18	22	12	13	15	153	4959	8064	798	118	43	45	34	17	15	8	9	10	7	13	9	4	7	5	10	74	644	3587	161	94	20	14	10	13	4	8	6	4	6	5	5	6	5	8	2	53	401	2017	76	24	15	15	9	8	7	4	4	5	1	1	3	4	3	3	1	25	460	1177	46	16	13	10	4	7	3	4	4	3	3	1	1	2	1	0	0	23	169	841	46	13	15	5	6	4	4	3	3	6	1	1	1	0	0	0	0	15	122	621	32	11	5	6	1	5	1	0	1	1	1	1	1	3	0	0	0	10	105	517	16	3	4	4	3	5	4	2	1	0	0	0	0	0	1	1	1	9	96	391	23	14	10	12	8	5	5	4	1	1	0	2	0	0	0	1	1	11	81	286	5	2	0	1	1	2	1	1	0	0	0	0	0	2	0	0	0	7	76	219	6	1	3	3	2	1	0	0	0	0	2	0	0	0	0	0	0	2	60	195	7	0	1	0	1	2	0	0	0	2	0	0	0	0	0	0	0	4	43	132	5	0	0	4	0	0	0	0	0	0	0	1	2	0	0	0	0	3	45	158	3	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	4	37	133	3	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	4	35	127	3	1	1	0	0	0	0	1	2	0	1	1	0	0	1	0	0	3	31	98	1	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	9	28	63	1	0	2	1	2	0	0	0	1	0	1	0	0	0	0	0	0	3	813	1630	24	9	6	2	7	5	17	12	8	9	8	6	5	10	4	5	9	142
2016	167	268635	28717	160940	3037	1002	608	391	306	303	269	198	150	128	119	97	82	78	82	56	64	1628	3019	24753	1281	466	219	155	100	66	63	45	52	27	20	19	10	15	18	23	9	175	4130	10267	803	134	56	45	18	27	20	15	19	8	8	13	6	7	8	8	10	90	810	4606	173	69	31	29	13	15	8	6	6	3	8	6	6	4	2	5	2	60	890	2826	124	39	18	14	14	14	6	9	5	4	4	3	2	2	2	1	1	45	1674	1706	62	17	15	11	9	9	6	6	5	3	3	3	0	1	3	0	3	17	203	1115	41	22	5	7	4	4	1	2	1	29	1	3	2	2	0	0	0	9	156	924	28	8	6	7	4	6	1	1	2	2	1	3	1	1	1	1	0	10	134	730	24	8	3	4	5	7	2	0	6	2	0	0	0	3	3	0	0	15	113	589	21	7	8	2	4	3	3	2	6	4	1	1	3	0	1	2	2	5	74	453	7	2	1	2	2	1	0	0	10	2	0	0	0	1	0	0	1	5	69	368	5	1	0	2	1	0	0	1	2	1	0	0	0	0	0	0	0	1	54	301	6	1	1	0	2	1	0	0	0	2	1	0	0	0	0	1	0	3	46	315	1	1	2	1	1	0	2	3	1	0	2	1	0	0	1	0	0	2	53	240	7	3	2	0	0	0	0	1	2	0	1	0	0	0	0	0	0	4	38	188	4	0	1	0	0	0	0	0	1	3	2	1	0	1	0	0	0	4	59	188	6	0	2	2	0	0	2	0	0	0	0	0	0	0	1	0	0	4	42	164	4	1	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	5	29	145	5	2	0	0	0	2	3	0	4	1	1	0	1	0	1	1	0	2	866	2286	33	21	8	7	6	2	10	15	9	8	10	15	6	8	8	5	5	48
2016	168	262702	30826	152970	3607	1081	696	510	380	308	313	210	183	143	109	102	93	79	89	75	63	1719	3234	24314	1552	448	241	160	106	86	69	56	33	38	36	22	22	18	24	15	17	191	3562	9938	699	108	56	50	45	46	34	21	12	13	10	10	6	12	7	4	5	108	855	4521	212	86	32	44	22	23	16	14	7	8	8	7	2	10	4	5	2	76	667	2785	102	24	26	21	16	16	16	18	11	1	4	7	1	7	3	3	1	41	1070	1837	46	24	12	9	11	15	9	9	8	2	6	3	0	3	0	1	0	22	262	1119	37	14	8	10	11	9	7	6	2	4	2	2	3	0	1	2	3	22	187	800	24	3	10	5	8	10	3	7	5	1	2	3	3	3	1	0	0	12	131	615	27	9	6	6	9	6	5	1	5	1	1	1	0	1	0	3	2	13	519	573	16	13	13	9	6	6	10	5	3	5	2	3	2	3	1	0	0	14	118	387	6	11	4	3	2	1	5	5	3	0	1	1	0	0	1	0	0	6	86	347	2	1	2	3	6	2	2	0	2	0	0	2	2	0	0	0	0	3	73	260	3	1	1	2	2	2	1	4	2	0	0	0	0	1	0	0	1	4	64	233	2	3	1	2	0	3	1	2	1	0	0	0	0	2	0	0	0	4	71	192	9	3	1	1	2	2	0	1	2	2	3	0	0	1	0	0	0	2	77	171	3	1	3	0	0	5	2	0	0	0	1	0	1	1	1	0	0	4	37	152	2	2	0	1	1	4	1	0	1	2	0	1	0	0	0	0	0	8	44	133	1	0	1	1	1	0	0	0	0	1	1	0	2	1	0	1	0	4	34	136	3	1	1	0	0	4	1	1	2	0	1	0	2	1	1	0	0	4	1259	1919	15	14	7	3	13	11	12	14	15	10	12	11	7	13	7	10	4	49
2016	169	243054	27097	145612	3603	1034	674	469	447	369	304	210	178	128	109	98	69	87	76	65	52	1479	2722	22260	1249	386	186	144	88	95	78	50	44	37	30	22	16	21	15	20	12	227	3377	8792	604	103	45	68	34	28	35	24	14	13	8	13	11	1	7	9	6	107	714	4199	133	84	34	35	28	20	16	18	14	5	11	10	3	3	5	3	5	66	535	2523	78	24	23	16	5	15	15	18	7	8	2	5	4	2	0	1	2	35	1021	1506	29	13	7	13	10	15	4	7	7	3	3	2	4	2	0	0	2	21	205	947	24	7	3	9	12	4	7	4	3	4	2	3	1	1	1	4	0	14	139	719	19	4	7	4	7	6	2	5	1	2	1	0	1	1	1	1	0	8	121	522	15	8	4	9	2	4	3	5	2	2	0	0	1	0	1	0	0	10	88	460	13	9	7	8	6	6	6	4	2	6	2	4	1	0	0	0	1	11	77	309	5	1	2	2	1	0	2	2	0	0	0	0	0	1	0	0	0	8	60	253	6	0	2	2	2	2	3	0	0	1	1	1	0	1	0	0	1	2	62	209	5	5	1	0	1	1	1	4	0	0	0	2	0	0	0	0	0	4	49	183	5	1	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	2	45	157	4	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	5	39	137	2	0	0	0	1	1	0	1	0	1	2	0	1	0	0	0	1	1	20	149	3	1	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	27	108	6	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	8	27	82	1	0	0	2	3	2	5	2	0	1	0	1	0	0	0	0	0	1	1037	1520	28	8	5	4	19	16	24	25	18	13	14	4	12	12	5	4	5	50
2016	170	239131	26232	142643	3713	1149	443	315	330	254	259	144	156	105	108	110	101	94	80	82	58	1854	2891	21579	1461	428	197	169	161	115	106	64	43	54	23	20	10	20	11	10	13	164	3487	8535	562	112	61	78	39	33	23	26	14	11	9	8	12	9	7	4	3	95	709	3906	142	61	24	42	20	17	22	11	18	3	11	13	1	4	1	3	0	53	667	2302	76	29	24	17	9	8	9	8	8	2	6	1	2	2	2	1	1	28	295	1431	57	7	9	10	5	11	8	7	6	2	3	1	2	1	3	0	0	11	218	999	25	11	11	3	6	2	4	5	2	2	3	2	0	0	0	0	1	11	181	756	21	8	8	4	0	6	7	3	1	3	2	0	0	0	0	0	0	11	160	565	15	7	4	3	4	2	5	2	2	0	1	2	0	0	0	0	0	11	116	511	21	5	3	4	5	8	5	4	0	1	1	0	0	3	0	0	0	5	110	328	3	2	1	3	3	0	1	1	2	1	0	1	0	0	0	0	0	9	88	279	6	0	1	0	1	2	3	0	0	1	0	1	0	0	0	0	0	1	82	226	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	6	57	209	3	3	1	0	2	1	0	2	2	2	1	0	0	0	0	0	0	4	64	176	3	1	0	1	4	2	0	1	0	2	0	1	0	2	0	0	0	3	48	173	1	2	0	0	1	2	0	0	1	1	1	0	0	0	0	0	0	1	46	138	2	3	0	0	1	4	1	0	1	0	2	0	0	0	0	0	0	4	27	129	3	2	0	0	1	1	2	1	0	0	1	0	0	0	0	0	0	3	36	135	3	1	1	0	0	1	0	2	0	1	2	0	1	1	0	0	0	2	1996	1556	26	11	6	5	21	16	15	20	18	11	10	13	9	7	5	3	3	54
2016	171	218812	23923	128011	6140	1571	662	315	451	265	289	212	179	126	135	109	91	76	67	58	47	1384	2654	19959	1142	357	169	139	102	72	82	45	40	39	30	15	26	22	20	15	12	110	3059	7904	541	102	48	27	23	23	13	20	13	11	13	11	10	7	8	8	14	136	687	3570	121	56	26	23	16	15	8	13	7	5	4	4	2	9	3	3	2	37	537	2073	70	38	16	17	8	8	7	9	1	6	4	2	0	2	2	3	0	22	292	1367	52	21	10	10	7	12	7	2	4	6	0	4	0	1	1	2	1	6	197	904	29	9	4	3	4	0	3	3	4	3	0	1	0	2	1	2	0	5	129	614	18	8	2	6	4	3	0	2	2	3	1	2	0	1	1	1	0	8	118	506	16	5	2	3	2	3	2	1	0	0	1	0	1	1	0	0	0	6	108	380	17	4	6	4	5	3	2	3	0	2	1	0	1	0	0	1	1	3	84	317	6	2	3	2	2	0	2	0	1	0	1	0	0	1	0	0	0	2	67	245	2	0	0	1	0	0	2	1	3	0	0	0	0	0	0	0	0	1	57	199	2	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	3	45	153	8	3	1	1	3	1	1	0	0	1	0	0	0	0	0	0	0	3	48	145	4	3	3	0	3	1	1	0	1	1	0	0	0	0	1	1	0	2	29	137	4	2	0	0	3	1	0	1	0	0	0	1	0	0	1	0	0	4	32	114	2	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	1	1	26	114	2	1	0	0	1	3	0	1	0	1	0	0	0	0	0	0	0	3	20	91	0	1	0	0	0	1	2	2	0	0	0	2	2	1	1	0	0	0	1548	1425	31	14	5	2	9	17	20	9	11	13	8	6	7	5	0	3	3	36
2016	172	250449	28515	149470	3881	1645	811	471	349	304	284	226	155	109	98	126	74	78	77	60	90	1588	3020	23353	1166	346	191	126	97	100	67	37	44	21	17	15	26	22	19	16	22	146	3402	8780	583	104	61	63	33	21	19	18	15	4	9	2	5	5	9	6	10	97	838	4124	148	85	33	29	13	22	9	14	14	4	4	4	5	3	4	7	3	56	630	2383	85	20	10	24	7	18	4	4	4	4	0	1	5	2	2	3	5	32	321	1526	31	16	12	16	8	13	8	8	1	1	3	0	0	3	1	0	1	24	214	1002	30	11	11	12	4	1	1	3	7	2	1	4	2	1	0	0	0	11	157	686	24	9	6	9	6	7	4	8	3	6	0	1	1	1	0	0	0	18	132	569	10	9	8	7	7	3	5	3	1	3	2	2	1	0	1	0	0	8	141	457	23	9	11	8	11	10	9	5	3	1	6	1	0	1	1	1	1	14	78	343	7	4	0	4	2	2	1	2	0	5	2	1	0	1	0	0	0	4	78	290	3	3	4	3	1	0	0	1	1	3	1	0	0	0	1	0	1	3	69	244	7	0	0	2	4	1	0	2	0	2	0	0	0	1	1	0	0	2	56	221	2	1	0	0	1	2	2	2	1	2	0	1	0	2	0	0	0	2	54	203	3	1	1	0	1	0	1	3	1	2	0	0	0	0	0	0	0	2	68	152	2	1	0	2	1	1	1	2	0	1	1	0	0	0	0	1	0	1	44	145	6	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	31	113	2	0	0	1	0	1	2	0	1	0	1	1	0	0	0	0	0	3	24	98	0	0	0	2	1	2	1	1	2	3	0	1	0	1	2	0	0	5	1157	1660	30	10	8	2	7	14	28	19	15	11	14	12	4	10	3	5	5	40
2016	173	249599	28313	148037	3144	1107	727	526	393	315	254	163	161	88	100	101	73	75	63	64	59	1546	3087	23621	1187	396	227	147	109	70	58	58	42	28	19	25	12	18	15	10	9	152	4177	9047	669	96	48	55	32	39	22	13	17	11	15	6	8	6	8	16	10	72	753	4228	169	79	36	28	14	28	15	8	15	4	6	4	6	1	6	3	5	56	612	2511	79	35	23	15	10	14	10	9	10	3	0	2	3	2	6	2	3	34	351	1600	83	16	8	11	8	15	2	7	4	7	2	2	3	2	2	0	3	30	237	1067	48	14	15	8	7	11	5	5	4	4	0	1	1	1	1	0	1	22	165	870	18	9	6	4	2	7	3	4	3	2	1	0	0	0	0	2	1	11	145	609	18	7	4	4	6	5	6	2	2	0	2	0	0	0	0	1	0	4	120	568	27	7	10	6	6	11	8	5	2	3	1	1	2	1	0	1	0	8	88	382	3	2	0	1	0	5	1	2	1	1	1	2	1	0	0	1	1	4	74	273	9	2	0	0	2	2	1	4	0	3	1	0	0	0	0	0	0	3	69	230	4	2	3	1	0	2	1	1	2	1	0	0	0	0	0	0	0	5	52	223	1	1	0	6	1	4	0	0	0	3	0	1	0	0	0	0	0	7	46	184	5	1	0	2	1	1	0	2	3	0	0	0	0	0	0	1	0	0	61	152	4	1	1	0	2	1	2	0	0	0	1	0	0	0	0	1	0	6	40	132	2	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	24	128	2	1	0	0	3	1	1	1	0	1	1	0	2	1	0	0	0	3	34	115	6	0	0	1	1	1	1	1	4	0	3	1	0	0	0	0	0	3	1055	1707	25	20	4	3	10	12	15	19	16	13	10	2	8	11	2	4	2	40
2016	174	234980	26585	141941	3301	1142	673	524	492	324	321	180	197	95	86	107	68	66	71	60	56	1413	2698	21883	1194	363	185	123	86	97	92	44	46	24	20	20	20	16	21	16	13	145	3588	8094	575	94	50	51	29	23	29	17	12	10	7	18	10	7	6	8	2	98	659	3561	139	79	28	24	8	15	11	8	11	6	5	5	6	6	4	5	7	59	403	2125	86	26	8	7	7	17	6	9	8	5	2	3	4	3	6	0	5	42	374	1332	44	16	18	7	12	7	3	4	5	3	3	1	1	2	1	2	2	46	178	889	42	16	7	11	2	5	3	2	0	4	1	0	0	3	1	0	1	19	151	666	21	3	8	6	7	5	0	6	2	4	2	2	1	1	1	0	0	13	102	519	15	7	9	7	4	4	5	1	2	1	0	2	0	1	1	0	1	7	92	470	20	17	5	4	8	5	1	2	2	1	2	1	0	1	1	2	0	5	76	315	1	2	1	0	3	1	1	5	0	0	0	0	0	0	0	1	0	3	70	220	6	3	0	1	2	3	1	1	2	2	0	2	0	0	0	0	0	4	48	200	5	0	2	0	1	1	3	4	0	0	1	0	0	0	1	0	0	2	45	189	3	2	1	1	0	0	1	0	3	1	0	1	0	0	0	0	0	7	47	157	1	2	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	5	45	139	3	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	5	37	125	3	0	0	1	0	2	1	1	0	0	0	1	1	0	0	0	0	2	29	94	5	2	0	2	0	0	0	2	1	1	0	0	0	0	0	0	1	1	26	107	1	0	3	1	1	0	0	1	1	0	0	1	0	0	0	0	0	3	954	1425	29	25	2	4	8	12	12	18	8	9	11	7	4	7	9	5	3	61
2016	175	237165	27121	138705	3436	1114	653	449	447	300	283	161	134	104	63	73	63	57	55	56	47	1697	2675	22889	1280	367	223	152	104	107	72	52	37	30	25	16	10	14	21	15	18	169	3222	9487	673	106	60	67	42	39	32	17	15	13	9	12	10	4	10	6	2	95	780	4324	164	93	33	30	26	25	6	10	6	5	5	4	3	4	4	7	2	63	544	2309	99	37	27	21	6	22	11	5	5	2	2	6	1	3	3	1	3	39	689	1492	69	30	12	13	7	9	5	7	6	5	2	4	2	1	2	2	2	21	246	951	41	19	8	14	10	10	4	3	3	5	1	2	4	0	1	0	1	15	170	817	32	12	4	6	3	13	3	4	1	3	1	0	0	1	0	0	1	13	121	564	24	9	7	6	9	6	7	1	1	4	1	2	0	2	1	0	0	9	94	481	18	13	5	11	7	3	6	4	5	1	2	2	1	2	1	1	1	8	79	304	9	0	2	1	3	3	0	0	12	4	0	1	0	0	0	1	1	3	72	277	5	0	1	3	1	2	2	6	0	0	0	0	0	0	0	0	0	2	48	207	7	0	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	4	52	216	4	2	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	1	43	166	3	1	0	1	3	1	0	0	1	1	1	0	0	0	0	0	0	3	38	139	2	1	1	2	0	2	0	1	1	2	1	0	0	0	0	0	0	2	35	123	3	1	1	2	1	0	1	1	0	1	1	1	0	0	0	0	0	2	37	125	3	3	0	1	1	1	3	0	3	4	0	0	0	0	0	0	0	6	30	78	5	1	0	1	2	1	1	1	0	0	3	1	0	0	0	0	0	1	999	1480	20	31	9	2	15	20	13	10	21	9	14	7	7	6	5	6	7	39
2016	176	240808	26717	143595	3230	1050	575	368	405	305	280	170	147	133	95	69	87	70	53	63	62	1859	2778	22884	1308	395	208	153	107	102	86	53	37	34	18	9	8	12	10	15	18	204	4117	9137	688	94	60	39	38	31	15	21	16	11	10	5	9	8	7	4	5	102	700	3990	151	85	35	24	21	12	19	8	11	4	6	5	4	6	1	2	4	59	700	2281	92	28	23	17	12	10	7	6	5	4	2	3	1	2	1	2	0	24	283	1495	48	18	7	9	5	13	3	11	1	4	2	0	1	1	0	0	4	20	185	914	39	13	13	14	3	6	4	2	1	2	3	0	2	1	3	2	0	20	141	691	25	13	4	1	4	4	2	4	1	3	1	3	0	2	0	0	0	8	133	546	13	8	6	4	5	5	4	5	3	3	0	0	0	0	0	0	0	8	97	432	18	3	4	5	2	4	5	1	0	2	2	2	0	0	2	1	0	13	86	324	4	3	3	2	2	5	2	1	1	0	0	0	1	0	0	0	0	5	74	224	2	2	0	4	1	1	0	1	0	3	0	1	0	3	0	0	0	6	56	174	4	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	1	2	50	168	3	2	0	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	57	144	1	1	2	0	0	1	1	0	1	2	0	1	0	2	0	0	0	2	44	120	3	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	2	31	115	3	0	1	0	2	2	0	0	1	0	1	1	0	0	1	0	1	4	36	103	4	1	1	0	2	1	0	2	1	2	0	0	1	0	0	0	0	7	22	106	2	0	0	1	2	1	2	1	1	1	1	1	1	0	0	0	0	1	1247	1314	14	31	13	4	17	12	13	12	13	12	6	2	6	1	2	2	4	41
2016	177	200212	23586	117665	2266	715	450	283	315	247	199	151	136	108	91	81	71	86	77	78	62	1842	2443	18420	2083	421	215	157	114	95	83	46	33	31	15	13	11	14	20	14	9	174	3179	7240	577	94	45	49	34	19	21	16	7	5	2	7	1	9	7	7	4	99	567	3384	130	68	19	23	23	23	10	10	9	3	4	2	5	0	2	2	9	67	326	1820	70	26	9	12	11	10	6	3	3	0	3	0	3	1	3	1	5	23	276	1162	41	7	7	11	10	8	4	5	2	4	1	1	0	1	1	3	0	18	197	753	21	3	6	7	16	5	3	2	2	1	2	0	0	2	1	1	1	15	128	531	14	7	4	3	4	2	3	2	2	1	0	0	0	0	2	1	3	10	104	421	10	2	2	2	1	2	1	1	0	1	1	1	0	0	0	0	2	14	95	351	21	8	0	3	4	3	1	3	1	1	1	1	2	1	0	0	0	4	63	257	4	0	1	1	4	0	2	0	0	1	0	0	0	0	1	0	0	3	72	218	9	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	53	170	7	1	0	2	0	1	0	1	2	0	2	0	0	0	0	0	0	1	41	115	3	0	1	0	1	1	0	3	2	0	2	0	0	0	0	0	0	1	35	124	4	0	1	1	0	2	1	0	0	3	1	0	0	0	0	0	0	2	42	122	4	3	2	2	1	1	1	1	1	1	0	1	1	0	0	0	0	7	31	83	2	2	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	31	79	3	0	0	0	1	1	1	2	1	3	1	2	0	0	0	0	1	2	19	129	1	1	0	1	5	3	4	1	0	0	2	2	1	1	1	0	0	2	1588	1194	32	18	6	2	13	11	16	11	5	5	2	3	5	2	5	1	1	30
2016	178	178771	22052	102249	2278	707	380	289	311	221	187	146	134	100	100	80	66	70	61	48	39	544	2207	18203	1604	323	156	124	104	96	62	39	31	25	20	20	14	24	15	12	16	136	2409	6993	485	97	49	56	24	27	28	17	21	14	14	6	8	8	4	7	3	155	536	3388	124	69	29	25	12	19	10	10	9	4	7	2	0	8	2	1	4	35	697	1807	97	21	18	14	14	12	5	5	5	6	2	2	3	1	2	3	2	17	258	1052	38	11	15	10	9	11	2	5	3	2	1	1	0	1	1	0	1	8	167	727	21	12	6	6	7	5	4	3	4	7	0	2	0	0	1	1	1	8	109	504	21	6	5	4	5	2	0	2	0	4	1	3	1	0	0	0	1	5	104	424	13	4	2	5	3	1	4	2	0	2	0	0	0	0	0	2	0	5	74	329	14	4	2	2	4	5	2	4	1	0	0	1	0	0	0	2	0	5	66	198	6	1	2	1	4	2	0	1	5	0	2	2	0	0	0	0	0	4	55	176	4	1	3	1	3	1	1	0	2	1	0	0	0	2	0	0	0	3	61	158	8	0	0	2	0	1	2	1	1	0	0	1	0	1	0	0	1	2	45	119	2	4	0	1	1	2	0	0	0	2	1	1	0	0	0	0	0	4	32	116	1	0	1	0	1	1	1	1	3	1	1	2	0	0	0	0	0	4	35	99	4	0	0	0	3	0	2	1	1	0	1	1	0	0	0	0	0	5	23	78	6	2	0	0	0	1	2	2	1	1	1	0	1	0	0	0	0	3	24	62	2	0	0	0	1	1	2	2	1	0	1	1	0	0	0	0	0	1	24	98	0	1	1	0	2	1	1	5	0	1	1	1	0	0	0	1	2	0	1133	1023	17	7	5	1	4	9	12	6	10	4	5	2	4	0	2	4	3	28
