date,price,year,day,totaltx
10/1/2014 0:00,381.33,2014,274,76010
10/2/2014 0:00,371.99,2014,275,69285
10/3/2014 0:00,356.56,2014,276,78069
10/4/2014 0:00,325.49,2014,277,65416
10/5/2014 0:00,319.64,2014,278,68024
10/6/2014 0:00,328.46,2014,279,79972
10/7/2014 0:00,334.09,2014,280,78285
10/8/2014 0:00,352.79,2014,281,79653
10/9/2014 0:00,363.78,2014,282,82417
10/10/2014 0:00,358.69,2014,283,78159
10/11/2014 0:00,359.2,2014,284,62268
10/12/2014 0:00,376.19,2014,285,67165
10/13/2014 0:00,388.38,2014,286,79477
10/14/2014 0:00,398.71,2014,287,82465
10/15/2014 0:00,391.84,2014,288,74727
10/16/2014 0:00,380.08,2014,289,75856
10/17/2014 0:00,380.42,2014,290,68847
10/18/2014 0:00,388.96,2014,291,64858
10/19/2014 0:00,386.59,2014,292,69609
10/20/2014 0:00,379.37,2014,293,82949
10/21/2014 0:00,382.38,2014,294,79021
10/22/2014 0:00,379.1,2014,295,80087
10/23/2014 0:00,355.86,2014,296,80927
10/24/2014 0:00,355.17,2014,297,76172
10/25/2014 0:00,346.11,2014,298,71588
10/26/2014 0:00,351.54,2014,299,72220
10/27/2014 0:00,348.96,2014,300,86588
10/28/2014 0:00,351.9,2014,301,90127
10/29/2014 0:00,333.38,2014,302,93857
10/30/2014 0:00,343.78,2014,303,90619
10/31/2014 0:00,336.8,2014,304,81536
11/1/2014 0:00,325.39,2014,305,71137
11/2/2014 0:00,323.74,2014,306,82351
11/3/2014 0:00,324.23,2014,307,92384
11/4/2014 0:00,328.28,2014,308,89035
11/5/2014 0:00,337.14,2014,309,89234
11/6/2014 0:00,348.23,2014,310,91490
11/7/2014 0:00,341.08,2014,311,80904
11/8/2014 0:00,344.03,2014,312,72599
11/9/2014 0:00,363.31,2014,313,75473
11/10/2014 0:00,365.29,2014,314,89949
11/11/2014 0:00,366.99,2014,315,86271
11/12/2014 0:00,427.24,2014,316,95146
11/13/2014 0:00,417.15,2014,317,94178
11/14/2014 0:00,398.43,2014,318,81129
11/15/2014 0:00,375.13,2014,319,74895
11/16/2014 0:00,388.55,2014,320,76556
11/17/2014 0:00,385.86,2014,321,89488
11/18/2014 0:00,372.38,2014,322,87075
11/19/2014 0:00,377.24,2014,323,84641
11/20/2014 0:00,356.14,2014,324,91691
11/21/2014 0:00,348.86,2014,325,77336
11/22/2014 0:00,352.04,2014,326,75925
11/23/2014 0:00,366.77,2014,327,76794
11/24/2014 0:00,375.24,2014,328,87789
11/25/2014 0:00,375.72,2014,329,85810
11/26/2014 0:00,368.51,2014,330,84936
11/27/2014 0:00,369.14,2014,331,82411
11/28/2014 0:00,375.85,2014,332,86595
11/29/2014 0:00,375.22,2014,333,82049
11/30/2014 0:00,377.09,2014,334,85745
12/1/2014 0:00,378.64,2014,335,102309
12/2/2014 0:00,381.54,2014,336,95775
12/3/2014 0:00,374.97,2014,337,101204
12/4/2014 0:00,369.15,2014,338,95757
12/5/2014 0:00,376.04,2014,339,91689
12/6/2014 0:00,374.02,2014,340,76848
12/7/2014 0:00,374.26,2014,341,78275
12/8/2014 0:00,360.94,2014,342,91699
12/9/2014 0:00,351.27,2014,343,91200
12/10/2014 0:00,344.62,2014,344,84698
12/11/2014 0:00,347.13,2014,345,84453
12/12/2014 0:00,350.94,2014,346,79856
12/13/2014 0:00,347.47,2014,347,72210
12/14/2014 0:00,351.14,2014,348,86597
12/15/2014 0:00,345.1,2014,349,99095
12/16/2014 0:00,326.08,2014,350,99100
12/17/2014 0:00,319.17,2014,351,96400
12/18/2014 0:00,310.75,2014,352,94273
12/19/2014 0:00,317.01,2014,353,96866
12/20/2014 0:00,329.57,2014,354,83591
12/21/2014 0:00,319.24,2014,355,82128
12/22/2014 0:00,330.67,2014,356,97631
12/23/2014 0:00,334.05,2014,357,96129
12/24/2014 0:00,321.88,2014,358,80203
12/25/2014 0:00,318.61,2014,359,66045
12/26/2014 0:00,327.16,2014,360,79667
12/27/2014 0:00,315.17,2014,361,75431
12/28/2014 0:00,316.8,2014,362,75512
12/29/2014 0:00,312.44,2014,363,85817
12/30/2014 0:00,309.87,2014,364,86912
12/31/2014 0:00,319.7,2014,365,67973
1/1/2015 0:00,313.92,2015,1,62800
1/2/2015 0:00,314.59,2015,2,82545
1/3/2015 0:00,279.85,2015,3,82216
1/4/2015 0:00,263.63,2015,4,86991
1/5/2015 0:00,272.95,2015,5,95436
1/6/2015 0:00,285.58,2015,6,88299
1/7/2015 0:00,294.88,2015,7,91703
1/8/2015 0:00,283.25,2015,8,107956
1/9/2015 0:00,288.84,2015,9,103568
1/10/2015 0:00,274.07,2015,10,103502
1/11/2015 0:00,265.37,2015,11,88549
1/12/2015 0:00,267.09,2015,12,103664
1/13/2015 0:00,226.98,2015,13,98758
1/14/2015 0:00,177.28,2015,14,109725
1/15/2015 0:00,210.46,2015,15,118766
1/16/2015 0:00,207.22,2015,16,100411
1/17/2015 0:00,199.62,2015,17,86001
1/18/2015 0:00,209.93,2015,18,90287
1/19/2015 0:00,213.98,2015,19,96741
1/20/2015 0:00,210.48,2015,20,98745
1/21/2015 0:00,225.98,2015,21,97733
1/22/2015 0:00,232.66,2015,22,92390
1/23/2015 0:00,232.97,2015,23,91118
1/24/2015 0:00,247.99,2015,24,81486
1/25/2015 0:00,254.51,2015,25,92489
1/26/2015 0:00,271.95,2015,26,106928
1/27/2015 0:00,262.06,2015,27,94660
1/28/2015 0:00,233.21,2015,28,84974
1/29/2015 0:00,232.4,2015,29,89978
1/30/2015 0:00,226.5,2015,30,81575
1/31/2015 0:00,216.91,2015,31,85715
2/1/2015 0:00,226.4,2015,32,77954
2/2/2015 0:00,237.54,2015,33,87548
2/3/2015 0:00,226.96,2015,34,93151
2/4/2015 0:00,226.73,2015,35,91114
2/5/2015 0:00,216.77,2015,36,85725
2/6/2015 0:00,222.48,2015,37,85345
2/7/2015 0:00,227.33,2015,38,83354
2/8/2015 0:00,222.87,2015,39,86210
2/9/2015 0:00,220.17,2015,40,107488
2/10/2015 0:00,220.08,2015,41,99781
2/11/2015 0:00,219.49,2015,42,96726
2/12/2015 0:00,221.85,2015,43,91516
2/13/2015 0:00,235.79,2015,44,118875
2/14/2015 0:00,257.47,2015,45,89205
2/15/2015 0:00,234.33,2015,46,91889
2/16/2015 0:00,233.56,2015,47,100974
2/17/2015 0:00,243.6,2015,48,103501
2/18/2015 0:00,236.21,2015,49,104204
2/19/2015 0:00,239.83,2015,50,93290
2/20/2015 0:00,243.78,2015,51,98775
2/21/2015 0:00,244.26,2015,52,86561
2/22/2015 0:00,235.53,2015,53,86534
2/23/2015 0:00,238.08,2015,54,104031
2/24/2015 0:00,238.76,2015,55,105623
2/25/2015 0:00,237.25,2015,56,103217
2/26/2015 0:00,236.1,2015,57,102440
2/27/2015 0:00,252.51,2015,58,99860
2/28/2015 0:00,253.53,2015,59,88111
3/1/2015 0:00,258.74,2015,60,89954
3/2/2015 0:00,271.35,2015,61,107604
3/3/2015 0:00,281.45,2015,62,110337
3/4/2015 0:00,271.92,2015,63,98229
3/5/2015 0:00,274.86,2015,64,98578
3/6/2015 0:00,272.21,2015,65,94539
3/7/2015 0:00,275.89,2015,66,89347
3/8/2015 0:00,274.48,2015,67,87405
3/9/2015 0:00,288.52,2015,68,108230
3/10/2015 0:00,290.51,2015,69,102466
3/11/2015 0:00,295.83,2015,70,102719
3/12/2015 0:00,293.87,2015,71,94382
3/13/2015 0:00,284.28,2015,72,97223
3/14/2015 0:00,281.36,2015,73,87856
3/15/2015 0:00,285.34,2015,74,84342
3/16/2015 0:00,290.38,2015,75,105038
3/17/2015 0:00,284.46,2015,76,104954
3/18/2015 0:00,255.37,2015,77,97840
3/19/2015 0:00,259.74,2015,78,107427
3/20/2015 0:00,260.84,2015,79,101668
3/21/2015 0:00,259.62,2015,80,91489
3/22/2015 0:00,267.8,2015,81,90238
3/23/2015 0:00,265.94,2015,82,105402
3/24/2015 0:00,245.44,2015,83,93320
3/25/2015 0:00,246.13,2015,84,96450
3/26/2015 0:00,247.65,2015,85,103445
3/27/2015 0:00,246.58,2015,86,98015
3/28/2015 0:00,252.25,2015,87,87477
3/29/2015 0:00,242.02,2015,88,92782
3/30/2015 0:00,246.85,2015,89,105345
3/31/2015 0:00,243.39,2015,90,118557
4/1/2015 0:00,246.55,2015,91,119911
4/2/2015 0:00,252.26,2015,92,108352
4/3/2015 0:00,253.54,2015,93,103215
4/4/2015 0:00,253.12,2015,94,88045
4/5/2015 0:00,259.95,2015,95,97241
4/6/2015 0:00,254.52,2015,96,109243
4/7/2015 0:00,252.8,2015,97,110094
4/8/2015 0:00,244.36,2015,98,111355
4/9/2015 0:00,243.26,2015,99,116980
4/10/2015 0:00,235.22,2015,100,111021
4/11/2015 0:00,236.12,2015,101,95149
4/12/2015 0:00,235.64,2015,102,89248
4/13/2015 0:00,223.41,2015,103,117862
4/14/2015 0:00,218.27,2015,104,106177
4/15/2015 0:00,223.57,2015,105,108629
4/16/2015 0:00,228.11,2015,106,98797
4/17/2015 0:00,222.23,2015,107,99715
4/18/2015 0:00,222.84,2015,108,100613
4/19/2015 0:00,221.69,2015,109,91668
4/20/2015 0:00,224.31,2015,110,117347
4/21/2015 0:00,235.81,2015,111,114838
4/22/2015 0:00,233.92,2015,112,109084
4/23/2015 0:00,235.56,2015,113,110187
4/24/2015 0:00,230.79,2015,114,106973
4/25/2015 0:00,225.85,2015,115,97417
4/26/2015 0:00,218.81,2015,116,97243
4/27/2015 0:00,228.5,2015,117,112867
4/28/2015 0:00,225.68,2015,118,114870
4/29/2015 0:00,225.98,2015,119,113909
4/30/2015 0:00,236.57,2015,120,114147
5/1/2015 0:00,232.12,2015,121,98899
5/2/2015 0:00,234.9,2015,122,91620
5/3/2015 0:00,240.12,2015,123,86119
5/4/2015 0:00,238.77,2015,124,109544
5/5/2015 0:00,236.55,2015,125,112175
5/6/2015 0:00,230.05,2015,126,113353
5/7/2015 0:00,237.78,2015,127,110004
5/8/2015 0:00,243.39,2015,128,107206
5/9/2015 0:00,240.48,2015,129,94670
5/10/2015 0:00,239.63,2015,130,89222
5/11/2015 0:00,241.85,2015,131,114511
5/12/2015 0:00,240.99,2015,132,108870
5/13/2015 0:00,235.8,2015,133,108537
5/14/2015 0:00,236.74,2015,134,101348
5/15/2015 0:00,237.31,2015,135,104414
5/16/2015 0:00,235.73,2015,136,87740
5/17/2015 0:00,236.1,2015,137,88151
5/18/2015 0:00,232.87,2015,138,103950
5/19/2015 0:00,231.94,2015,139,107932
5/20/2015 0:00,234.25,2015,140,103312
5/21/2015 0:00,235.3,2015,141,97244
5/22/2015 0:00,240.52,2015,142,102639
5/23/2015 0:00,239.03,2015,143,86136
5/24/2015 0:00,241.19,2015,144,95998
5/25/2015 0:00,237.49,2015,145,106075
5/26/2015 0:00,237.33,2015,146,108939
5/27/2015 0:00,237.18,2015,147,109726
5/28/2015 0:00,237.47,2015,148,112122
5/29/2015 0:00,237.1,2015,149,131585
5/30/2015 0:00,233.29,2015,150,116594
5/31/2015 0:00,230,2015,151,103087
6/1/2015 0:00,223.31,2015,152,130095
6/2/2015 0:00,225.75,2015,153,127323
6/3/2015 0:00,225.65,2015,154,125823
6/4/2015 0:00,224.37,2015,155,116838
6/5/2015 0:00,225.04,2015,156,110182
6/6/2015 0:00,225.68,2015,157,91219
6/7/2015 0:00,223.39,2015,158,84671
6/8/2015 0:00,228.65,2015,159,108031
6/9/2015 0:00,229.33,2015,160,128195
6/10/2015 0:00,228.95,2015,161,128718
6/11/2015 0:00,230.02,2015,162,121977
6/12/2015 0:00,230.2,2015,163,126268
6/13/2015 0:00,232.75,2015,164,99561
6/14/2015 0:00,233.85,2015,165,108278
6/15/2015 0:00,237.31,2015,166,128417
6/16/2015 0:00,250.9,2015,167,127296
6/17/2015 0:00,249.17,2015,168,126737
6/18/2015 0:00,248.87,2015,169,125765
6/19/2015 0:00,243.55,2015,170,124316
6/20/2015 0:00,245.26,2015,171,97174
6/21/2015 0:00,244.01,2015,172,98742
6/22/2015 0:00,246.77,2015,173,127348
6/23/2015 0:00,243.99,2015,174,120515
6/24/2015 0:00,240.22,2015,175,111233
6/25/2015 0:00,242.42,2015,176,112992
6/26/2015 0:00,242.64,2015,177,114709
6/27/2015 0:00,250.71,2015,178,102852
6/28/2015 0:00,248.07,2015,179,103241
6/29/2015 0:00,256.49,2015,180,127901
6/30/2015 0:00,262.48,2015,181,170346
7/1/2015 0:00,257.66,2015,182,131327
7/2/2015 0:00,254.35,2015,183,143455
7/3/2015 0:00,255.6,2015,184,121849
7/4/2015 0:00,260.35,2015,185,105441
7/5/2015 0:00,271.02,2015,186,123019
7/6/2015 0:00,268.49,2015,187,198715
7/7/2015 0:00,264.96,2015,188,193430
7/8/2015 0:00,269.65,2015,189,183559
7/9/2015 0:00,268.11,2015,190,181194
7/10/2015 0:00,283.88,2015,191,211624
7/11/2015 0:00,291.69,2015,192,177610
7/12/2015 0:00,309.98,2015,193,228365
7/13/2015 0:00,290.88,2015,194,124145
7/14/2015 0:00,286.19,2015,195,124353
7/15/2015 0:00,283.82,2015,196,114576
7/16/2015 0:00,277.83,2015,197,114157
7/17/2015 0:00,278.49,2015,198,124006
7/18/2015 0:00,274.49,2015,199,142684
7/19/2015 0:00,272.49,2015,200,98707
7/20/2015 0:00,278.41,2015,201,127828
7/21/2015 0:00,275.1,2015,202,134774
7/22/2015 0:00,276.62,2015,203,129037
7/23/2015 0:00,275.63,2015,204,107879
7/24/2015 0:00,287.97,2015,205,108356
7/25/2015 0:00,288.13,2015,206,98682
7/26/2015 0:00,291.64,2015,207,98787
7/27/2015 0:00,292.73,2015,208,115864
7/28/2015 0:00,293.79,2015,209,125565
7/29/2015 0:00,288.77,2015,210,140468
7/30/2015 0:00,287.29,2015,211,122511
7/31/2015 0:00,283.94,2015,212,174389
8/1/2015 0:00,280.04,2015,213,118693
8/2/2015 0:00,281.65,2015,214,103529
8/3/2015 0:00,280.48,2015,215,122571
8/4/2015 0:00,284.5,2015,216,126162
8/5/2015 0:00,281.38,2015,217,137526
8/6/2015 0:00,278.25,2015,218,136803
8/7/2015 0:00,279.03,2015,219,108720
8/8/2015 0:00,260.2,2015,220,98737
8/9/2015 0:00,264.44,2015,221,91300
8/10/2015 0:00,263.76,2015,222,118095
8/11/2015 0:00,270.92,2015,223,116906
8/12/2015 0:00,265.64,2015,224,116381
8/13/2015 0:00,263.34,2015,225,116568
8/14/2015 0:00,264.87,2015,226,107125
8/15/2015 0:00,260.73,2015,227,95680
8/16/2015 0:00,257.67,2015,228,89647
8/17/2015 0:00,256.98,2015,229,118477
8/18/2015 0:00,219,2015,230,122434
8/19/2015 0:00,225.39,2015,231,119155
8/20/2015 0:00,234.69,2015,232,117513
8/21/2015 0:00,231.94,2015,233,112340
8/22/2015 0:00,229.74,2015,234,102224
8/23/2015 0:00,227.59,2015,235,96372
8/24/2015 0:00,209.13,2015,236,129319
8/25/2015 0:00,221.71,2015,237,120016
8/26/2015 0:00,225.38,2015,238,124354
8/27/2015 0:00,224.26,2015,239,121371
8/28/2015 0:00,230.98,2015,240,116346
8/29/2015 0:00,229.76,2015,241,106229
8/30/2015 0:00,228.61,2015,242,102339
8/31/2015 0:00,230.02,2015,243,131610
9/1/2015 0:00,227.35,2015,244,132905
9/2/2015 0:00,228.86,2015,245,147863
9/3/2015 0:00,226.76,2015,246,123171
9/4/2015 0:00,230.09,2015,247,105184
9/5/2015 0:00,234.68,2015,248,120724
9/6/2015 0:00,239.44,2015,249,110315
9/7/2015 0:00,240.02,2015,250,124952
9/8/2015 0:00,243.55,2015,251,125607
9/9/2015 0:00,238.29,2015,252,126942
9/10/2015 0:00,238.59,2015,253,144565
9/11/2015 0:00,240.08,2015,254,169054
9/12/2015 0:00,234.82,2015,255,142240
9/13/2015 0:00,230.33,2015,256,146661
9/14/2015 0:00,230.24,2015,257,157648
9/15/2015 0:00,229.92,2015,258,173541
9/16/2015 0:00,228.8,2015,259,174885
9/17/2015 0:00,232.79,2015,260,271458
9/18/2015 0:00,232.72,2015,261,128306
9/19/2015 0:00,231.24,2015,262,110910
9/20/2015 0:00,230.86,2015,263,108743
9/21/2015 0:00,226.61,2015,264,134998
9/22/2015 0:00,230.52,2015,265,136192
9/23/2015 0:00,229.96,2015,266,132347
9/24/2015 0:00,234.28,2015,267,124970
9/25/2015 0:00,234.84,2015,268,131868
9/26/2015 0:00,234.21,2015,269,107387
9/27/2015 0:00,232.85,2015,270,112368
9/28/2015 0:00,239.34,2015,271,141099
9/29/2015 0:00,236.62,2015,272,141296
9/30/2015 0:00,236.25,2015,273,140006
10/1/2015 0:00,237.57,2015,274,128165
10/2/2015 0:00,237.4,2015,275,146747
10/3/2015 0:00,239.09,2015,276,107799
10/4/2015 0:00,238.69,2015,277,108258
10/5/2015 0:00,240.59,2015,278,127255
10/6/2015 0:00,246.42,2015,279,150033
10/7/2015 0:00,243.27,2015,280,135440
10/8/2015 0:00,242.69,2015,281,133215
10/9/2015 0:00,244.32,2015,282,122088
10/10/2015 0:00,245.33,2015,283,117954
10/11/2015 0:00,247.53,2015,284,110457
10/12/2015 0:00,245.59,2015,285,133760
10/13/2015 0:00,249.94,2015,286,137241
10/14/2015 0:00,252.59,2015,287,145062
10/15/2015 0:00,254.81,2015,288,150507
10/16/2015 0:00,262.94,2015,289,145107
10/17/2015 0:00,271.2,2015,290,130055
10/18/2015 0:00,262.9,2015,291,118916
10/19/2015 0:00,264.42,2015,292,151128
10/20/2015 0:00,270.22,2015,293,147335
10/21/2015 0:00,267.33,2015,294,149446
10/22/2015 0:00,274.41,2015,295,146556
10/23/2015 0:00,277.46,2015,296,142066
10/24/2015 0:00,282.66,2015,297,140943
10/25/2015 0:00,283.07,2015,298,131191
10/26/2015 0:00,286.13,2015,299,120139
10/27/2015 0:00,294.4,2015,300,156114
10/28/2015 0:00,303.89,2015,301,157681
10/29/2015 0:00,313.59,2015,302,161729
10/30/2015 0:00,326,2015,303,167867
10/31/2015 0:00,312.43,2015,304,154139
11/1/2015 0:00,325.08,2015,305,157642
11/2/2015 0:00,359.35,2015,306,176378
11/3/2015 0:00,400.71,2015,307,196341
11/4/2015 0:00,408.74,2015,308,198831
11/5/2015 0:00,387.51,2015,309,178312
11/6/2015 0:00,374.95,2015,310,163644
11/7/2015 0:00,384.8,2015,311,145311
11/8/2015 0:00,373.49,2015,312,137705
11/9/2015 0:00,380.04,2015,313,156555
11/10/2015 0:00,337.93,2015,314,166236
11/11/2015 0:00,312.58,2015,315,158630
11/12/2015 0:00,336.86,2015,316,158410
11/13/2015 0:00,337.29,2015,317,155152
11/14/2015 0:00,333.55,2015,318,149393
11/15/2015 0:00,319.93,2015,319,141690
11/16/2015 0:00,331.59,2015,320,160460
11/17/2015 0:00,335.77,2015,321,158318
11/18/2015 0:00,334.97,2015,322,159733
11/19/2015 0:00,326.31,2015,323,156847
11/20/2015 0:00,321.99,2015,324,158856
11/21/2015 0:00,327.17,2015,325,142802
11/22/2015 0:00,324.34,2015,326,131078
11/23/2015 0:00,323.26,2015,327,147985
11/24/2015 0:00,320.16,2015,328,151026
11/25/2015 0:00,328.98,2015,329,158888
11/26/2015 0:00,353.3,2015,330,157843
11/27/2015 0:00,358.18,2015,331,169848
11/28/2015 0:00,357.66,2015,332,157062
11/29/2015 0:00,371.86,2015,333,138758
11/30/2015 0:00,376.91,2015,334,181774
12/1/2015 0:00,362.73,2015,335,181790
12/2/2015 0:00,359.43,2015,336,178730
12/3/2015 0:00,361.31,2015,337,161059
12/4/2015 0:00,363.48,2015,338,181021
12/5/2015 0:00,388.86,2015,339,187459
12/6/2015 0:00,388.46,2015,340,176402
12/7/2015 0:00,395.86,2015,341,193971
12/8/2015 0:00,418.14,2015,342,207301
12/9/2015 0:00,418.04,2015,343,217441
12/10/2015 0:00,415.25,2015,344,214147
12/11/2015 0:00,453.9,2015,345,211999
12/12/2015 0:00,435.9,2015,346,190378
12/13/2015 0:00,433.54,2015,347,206022
12/14/2015 0:00,443.84,2015,348,229181
12/15/2015 0:00,465.5,2015,349,223844
12/16/2015 0:00,455.37,2015,350,214066
12/17/2015 0:00,455.99,2015,351,219911
12/18/2015 0:00,463.84,2015,352,218110
12/19/2015 0:00,462.23,2015,353,200035
12/20/2015 0:00,442.5,2015,354,202704
12/21/2015 0:00,437.76,2015,355,232740
12/22/2015 0:00,435.5,2015,356,217384
12/23/2015 0:00,442.84,2015,357,229032
12/24/2015 0:00,454.85,2015,358,202426
12/25/2015 0:00,455.31,2015,359,178847
12/26/2015 0:00,417.22,2015,360,166345
12/27/2015 0:00,422.52,2015,361,159326
12/28/2015 0:00,421.26,2015,362,182186
12/29/2015 0:00,432.62,2015,363,181323
12/30/2015 0:00,426.14,2015,364,175144
12/31/2015 0:00,430.05,2015,365,145511
1/1/2016 0:00,434.46,2016,1,126762
1/2/2016 0:00,433.59,2016,2,147449
1/3/2016 0:00,430.36,2016,3,148661
1/4/2016 0:00,433.49,2016,4,185279
1/5/2016 0:00,432.25,2016,5,178723
1/6/2016 0:00,429.46,2016,6,184207
1/7/2016 0:00,458.28,2016,7,186367
1/8/2016 0:00,453.37,2016,8,174682
1/9/2016 0:00,449.14,2016,9,176906
1/10/2016 0:00,448.96,2016,10,164057
1/11/2016 0:00,448.38,2016,11,196869
1/12/2016 0:00,432.88,2016,12,195750
1/13/2016 0:00,432.04,2016,13,186334
1/14/2016 0:00,429.73,2016,14,174632
1/15/2016 0:00,358.77,2016,15,191348
1/16/2016 0:00,387.66,2016,16,187723
1/17/2016 0:00,380.21,2016,17,220950
1/18/2016 0:00,385.84,2016,18,198352
1/19/2016 0:00,377.74,2016,19,198793
1/20/2016 0:00,418.74,2016,20,207197
1/21/2016 0:00,409.94,2016,21,221267
1/22/2016 0:00,381.76,2016,22,208117
1/23/2016 0:00,386.19,2016,23,183374
1/24/2016 0:00,402.61,2016,24,209437
1/25/2016 0:00,390.66,2016,25,232234
1/26/2016 0:00,391.43,2016,26,230140
1/27/2016 0:00,394.63,2016,27,227902
1/28/2016 0:00,379.38,2016,28,226441
1/29/2016 0:00,378.2,2016,29,219887
1/30/2016 0:00,376.94,2016,30,182651
1/31/2016 0:00,367.13,2016,31,187212
2/1/2016 0:00,371.25,2016,32,242235
2/2/2016 0:00,372.88,2016,33,222465
2/3/2016 0:00,368.93,2016,34,187642
2/4/2016 0:00,388.61,2016,35,210743
2/5/2016 0:00,385.34,2016,36,224687
2/6/2016 0:00,375.4,2016,37,221701
2/7/2016 0:00,375.28,2016,38,208114
2/8/2016 0:00,371.1,2016,39,233548
2/9/2016 0:00,373.32,2016,40,239595
2/10/2016 0:00,379.96,2016,41,226054
2/11/2016 0:00,377.72,2016,42,218039
2/12/2016 0:00,383.13,2016,43,190096
2/13/2016 0:00,392.18,2016,44,186022
2/14/2016 0:00,406.74,2016,45,193386
2/15/2016 0:00,399.48,2016,46,225579
2/16/2016 0:00,407.36,2016,47,217755
2/17/2016 0:00,415.56,2016,48,221820
2/18/2016 0:00,421.64,2016,49,217237
2/19/2016 0:00,420.33,2016,50,218884
2/20/2016 0:00,436.52,2016,51,205252
2/21/2016 0:00,438.98,2016,52,214623
2/22/2016 0:00,438.07,2016,53,242033
2/23/2016 0:00,419.98,2016,54,246630
2/24/2016 0:00,424.36,2016,55,222687
2/25/2016 0:00,423.52,2016,56,209288
2/26/2016 0:00,432.06,2016,57,196471
2/27/2016 0:00,432.14,2016,58,187298
2/28/2016 0:00,432.64,2016,59,256588
2/29/2016 0:00,436.61,2016,60,263024
3/1/2016 0:00,433.64,2016,61,283221
3/2/2016 0:00,421.6,2016,62,248471
3/3/2016 0:00,419.47,2016,63,216466
3/4/2016 0:00,407.98,2016,64,214719
3/5/2016 0:00,397.83,2016,65,221776
3/6/2016 0:00,404.55,2016,66,158887
3/7/2016 0:00,412.98,2016,67,193051
3/8/2016 0:00,411.76,2016,68,195667
3/9/2016 0:00,412.62,2016,69,186635
3/10/2016 0:00,416.16,2016,70,188274
3/11/2016 0:00,419.89,2016,71,193428
3/12/2016 0:00,410.13,2016,72,159729
3/13/2016 0:00,412.29,2016,73,144055
3/14/2016 0:00,415.09,2016,74,198121
3/15/2016 0:00,415.38,2016,75,206220
3/16/2016 0:00,416.25,2016,76,210681
3/17/2016 0:00,418.45,2016,77,205741
3/18/2016 0:00,408.04,2016,78,204727
3/19/2016 0:00,408.52,2016,79,175875
3/20/2016 0:00,410.75,2016,80,176857
3/21/2016 0:00,411.42,2016,81,205645
3/22/2016 0:00,416.93,2016,82,198682
3/23/2016 0:00,417.39,2016,83,190354
3/24/2016 0:00,414.34,2016,84,186993
3/25/2016 0:00,415.69,2016,85,169168
3/26/2016 0:00,416.73,2016,86,160296
3/27/2016 0:00,425.38,2016,87,162608
3/28/2016 0:00,422.76,2016,88,199725
3/29/2016 0:00,415.55,2016,89,195944
3/30/2016 0:00,412.69,2016,90,203475
3/31/2016 0:00,415.16,2016,91,210798
4/1/2016 0:00,417.01,2016,92,204957
4/2/2016 0:00,419.69,2016,93,183966
4/3/2016 0:00,419.38,2016,94,175550
4/4/2016 0:00,419.42,2016,95,210834
4/5/2016 0:00,422.65,2016,96,221748
4/6/2016 0:00,421.7,2016,97,214839
4/7/2016 0:00,421.2,2016,98,222209
4/8/2016 0:00,418.09,2016,99,217089
4/9/2016 0:00,418.42,2016,100,189864
4/10/2016 0:00,421.11,2016,101,189001
4/11/2016 0:00,422.99,2016,102,237576
4/12/2016 0:00,425.99,2016,103,228691
4/13/2016 0:00,424.4,2016,104,226719
4/14/2016 0:00,425.11,2016,105,227896
4/15/2016 0:00,429.98,2016,106,211917
4/16/2016 0:00,430.84,2016,107,184823
4/17/2016 0:00,427.86,2016,108,186762
4/18/2016 0:00,429.05,2016,109,225991
4/19/2016 0:00,436.1,2016,110,226611
4/20/2016 0:00,442.16,2016,111,216213
4/21/2016 0:00,451.1,2016,112,211233
4/22/2016 0:00,447.64,2016,113,210041
4/23/2016 0:00,452.58,2016,114,180562
4/24/2016 0:00,460.33,2016,115,186705
4/25/2016 0:00,462.51,2016,116,227132
4/26/2016 0:00,467.8,2016,117,248044
4/27/2016 0:00,445.01,2016,118,245929
4/28/2016 0:00,449.86,2016,119,254746
4/29/2016 0:00,456.35,2016,120,249293
4/30/2016 0:00,449.33,2016,121,209615
5/1/2016 0:00,453.04,2016,122,189916
5/2/2016 0:00,444.51,2016,123,231006
5/3/2016 0:00,450.27,2016,124,235833
5/4/2016 0:00,446.96,2016,125,236270
5/5/2016 0:00,448.53,2016,126,229050
5/6/2016 0:00,460.37,2016,127,223230
5/7/2016 0:00,459.46,2016,128,202790
5/8/2016 0:00,459.44,2016,129,190831
5/9/2016 0:00,461.49,2016,130,229811
5/10/2016 0:00,450.99,2016,131,249772
5/11/2016 0:00,452.11,2016,132,229845
5/12/2016 0:00,454.82,2016,133,232578
5/13/2016 0:00,455.73,2016,134,230065
5/14/2016 0:00,455.75,2016,135,205792
5/15/2016 0:00,457.85,2016,136,200790
5/16/2016 0:00,453.41,2016,137,245331
5/17/2016 0:00,452.75,2016,138,238477
5/18/2016 0:00,453.38,2016,139,221150
5/19/2016 0:00,436.73,2016,140,230846
5/20/2016 0:00,442.95,2016,141,206098
5/21/2016 0:00,443.13,2016,142,189077
5/22/2016 0:00,438.77,2016,143,185075
5/23/2016 0:00,443.73,2016,144,231039
5/24/2016 0:00,445.13,2016,145,237130
5/25/2016 0:00,449.23,2016,146,251268
5/26/2016 0:00,453.82,2016,147,212029
5/27/2016 0:00,473.47,2016,148,219374
5/28/2016 0:00,525.43,2016,149,192656
5/29/2016 0:00,524.08,2016,150,179915
5/30/2016 0:00,532.59,2016,151,210832
